,Actual Classifcation,Predicted Classification,a,b,c
1326,2.0,2,1.0,-86.15803278688524,0.0
1327,2.0,2,1.0,-78.32639344262296,0.0
1328,2.0,2,1.0,-54.64934426229509,0.0
1329,2.0,2,1.0,69.21983606557377,0.0
1330,2.0,2,1.0,-77.78,0.0
1331,2.0,2,1.0,-76.86934426229509,0.0
1332,2.0,2,1.0,87.97934426229507,0.0
1333,2.0,2,1.0,-78.8727868852459,0.0
1334,2.0,2,1.0,-31.518688524590175,0.0
1335,2.0,2,1.0,85.24737704918033,0.0
1336,2.0,2,1.0,-23.50491803278689,0.0
1337,2.0,2,1.0,-35.34344262295083,0.0
1338,2.0,2,1.0,-12.577049180327876,0.0
1339,2.0,2,1.0,-18.04098360655739,0.0
1340,2.0,2,1.0,-68.85557377049182,0.0
1341,2.0,2,1.0,-30.061639344262304,0.0
1342,2.0,2,1.0,21.683606557377047,0.0
1343,2.0,2,1.0,76.14081967213114,0.0
1344,2.0,2,1.0,-42.628688524590174,0.0
1345,2.0,2,1.0,-74.13737704918033,0.0
1346,2.0,2,1.0,-3.834754098360662,0.0
1347,2.0,2,1.0,47.91049180327868,0.0
1348,2.0,2,1.0,-50.46032786885247,0.0
1349,2.0,2,1.0,-71.04114754098362,0.0
1350,2.0,2,1.0,-20.408688524590175,0.0
1351,2.0,2,1.0,61.0239344262295,0.0
1352,2.0,2,1.0,38.98606557377048,0.0
1353,2.0,2,1.0,45.178524590163924,0.0
1354,2.0,2,1.0,48.63901639344262,0.0
1355,2.0,2,1.0,72.86245901639344,0.0
1356,2.0,2,1.0,18.587377049180326,0.0
1357,2.0,2,1.0,84.3367213114754,0.0
1358,2.0,2,1.0,71.0411475409836,0.0
1359,2.0,2,1.0,-46.08918032786886,0.0
1360,2.0,2,1.0,-66.48786885245903,0.0
1361,2.0,2,1.0,80.32983606557377,0.0
1362,2.0,2,1.0,96.90377049180327,0.0
1363,2.0,2,1.0,26.41901639344262,0.0
1364,2.0,2,1.0,-88.16147540983607,0.0
1365,2.0,2,1.0,-27.693934426229518,0.0
1366,2.0,2,1.0,6.748852459016392,0.0
1367,2.0,2,1.0,90.52918032786884,0.0
1368,2.0,2,1.0,71.76967213114754,0.0
1369,2.0,2,1.0,-13.123442622950833,0.0
1370,2.0,2,1.0,95.62885245901639,0.0
1371,2.0,2,1.0,-90.16491803278689,0.0
1372,2.0,2,1.0,-52.2816393442623,0.0
1373,2.0,2,1.0,64.66655737704917,0.0
1374,2.0,2,1.0,-19.49803278688526,0.0
1375,2.0,2,1.0,61.388196721311466,0.0
1376,2.0,2,1.0,60.477540983606545,0.0
1377,2.0,2,1.0,-98.9072131147541,0.0
1378,2.0,2,1.0,-54.10295081967214,0.0
1379,2.0,2,1.0,-55.56,0.0
1380,2.0,2,1.0,-44.267868852459024,0.0
1381,2.0,2,1.0,78.50852459016393,0.0
1382,2.0,2,1.0,-93.62540983606557,0.0
1383,2.0,2,1.0,-44.08573770491804,0.0
1384,2.0,2,1.0,58.10983606557376,0.0
1385,2.0,2,1.0,18.22311475409836,0.0
1386,2.0,2,1.0,8.205901639344262,0.0
1387,2.0,2,1.0,-31.70081967213116,0.0
1388,2.0,2,1.0,-7.841639344262305,0.0
1389,2.0,2,1.0,-74.31950819672132,0.0
1390,2.0,2,1.0,52.28163934426229,0.0
1391,2.0,2,1.0,97.99655737704917,0.0
1392,2.0,2,1.0,-42.99295081967214,0.0
1393,2.0,2,1.0,21.319344262295083,0.0
1394,2.0,2,1.0,48.45688524590163,0.0
1395,2.0,2,1.0,85.97590163934426,0.0
1396,2.0,2,1.0,-73.95524590163934,0.0
1397,2.0,2,1.0,-42.81081967213115,0.0
1398,2.0,2,1.0,-42.08229508196722,0.0
1399,2.0,2,1.0,-13.851967213114762,0.0
1400,2.0,2,1.0,-23.140655737704932,0.0
1401,2.0,2,1.0,-52.82803278688525,0.0
1402,2.0,2,1.0,-83.24393442622952,0.0
1403,2.0,2,1.0,-62.663114754098366,0.0
1404,2.0,2,1.0,36.80049180327868,0.0
1405,2.0,2,1.0,-71.58754098360656,0.0
1406,2.0,2,1.0,-76.14081967213116,0.0
1407,2.0,2,1.0,-52.46377049180328,0.0
1408,2.0,2,1.0,78.32639344262294,0.0
1409,2.0,2,1.0,9.480819672131146,0.0
1410,2.0,2,1.0,2.924098360655737,0.0
1411,2.0,2,1.0,27.51180327868852,0.0
1412,2.0,2,1.0,-59.566885245901645,0.0
1413,2.0,2,1.0,36.98262295081967,0.0
1414,2.0,2,1.0,29.333114754098357,0.0
1415,2.0,2,1.0,6.930983606557376,0.0
1416,2.0,2,1.0,-9.845081967213119,0.0
1417,2.0,2,1.0,-0.9206557377049336,0.0
1418,2.0,2,1.0,-95.26459016393443,0.0
1419,2.0,2,1.0,-32.42934426229509,0.0
1420,2.0,2,1.0,20.044426229508197,0.0
1421,2.0,2,1.0,3.6526229508196715,0.0
1422,2.0,2,1.0,-85.79377049180329,0.0
1423,2.0,2,1.0,22.412131147540983,0.0
1424,2.0,2,1.0,92.89688524590163,0.0
1425,2.0,2,1.0,77.96213114754097,0.0
1426,2.0,2,1.0,-47.364098360655746,0.0
1427,2.0,2,1.0,-50.642459016393445,0.0
1428,2.0,2,1.0,13.851967213114753,0.0
1429,2.0,2,1.0,99.81786885245901,0.0
1430,2.0,2,1.0,-70.31262295081967,0.0
1431,2.0,2,1.0,12.2127868852459,0.0
1432,2.0,2,1.0,15.491147540983604,0.0
1433,2.0,2,1.0,87.25081967213114,0.0
1434,2.0,2,1.0,76.6872131147541,0.0
1435,2.0,2,1.0,24.961967213114754,0.0
1436,2.0,2,1.0,49.00327868852458,0.0
1437,2.0,2,1.0,-6.566721311475419,0.0
1438,2.0,2,1.0,42.81081967213114,0.0
1439,2.0,2,1.0,-3.1062295081967335,0.0
1440,2.0,2,1.0,57.92770491803278,0.0
1441,2.0,2,1.0,-72.68032786885246,0.0
1442,2.0,2,1.0,92.53262295081967,0.0
1443,2.0,2,1.0,11.848524590163933,0.0
1444,2.0,2,1.0,-41.53590163934427,0.0
1445,2.0,2,1.0,-81.24049180327869,0.0
1446,2.0,2,1.0,-71.40540983606557,0.0
1447,2.0,2,1.0,79.60131147540983,0.0
1448,2.0,2,1.0,-64.4844262295082,0.0
1449,2.0,2,1.0,-15.491147540983619,0.0
1450,2.0,2,1.0,-51.73524590163935,0.0
1451,2.0,2,1.0,-26.419016393442632,0.0
1452,2.0,2,1.0,77.78,0.0
1453,2.0,2,1.0,38.25754098360655,0.0
1454,2.0,2,1.0,96.5395081967213,0.0
1455,2.0,2,1.0,74.50163934426229,0.0
1456,2.0,2,1.0,72.68032786885246,0.0
1457,2.0,2,1.0,-69.9483606557377,0.0
1458,2.0,2,1.0,-45.907049180327874,0.0
1459,2.0,2,1.0,-88.70786885245901,0.0
1460,2.0,2,1.0,-25.326229508196732,0.0
1461,2.0,2,1.0,51.73524590163934,0.0
1462,2.0,2,1.0,59.56688524590163,0.0
1463,2.0,2,1.0,27.32967213114754,0.0
1464,2.0,2,1.0,25.87262295081967,0.0
1465,2.0,2,1.0,-85.06524590163934,0.0
1466,2.0,2,1.0,-20.22655737704919,0.0
1467,2.0,2,1.0,-61.570327868852466,0.0
1468,2.0,2,1.0,29.697377049180325,0.0
1469,2.0,2,1.0,-74.68377049180329,0.0
1470,2.0,2,1.0,-38.25754098360657,0.0
1471,2.0,2,1.0,74.3195081967213,0.0
1472,2.0,2,1.0,21.501475409836065,0.0
1473,2.0,2,1.0,92.1683606557377,0.0
1474,2.0,2,1.0,28.604590163934425,0.0
1475,2.0,2,1.0,22.23,0.0
1476,2.0,2,1.0,60.11327868852458,0.0
1477,2.0,2,1.0,12.394918032786883,0.0
1478,2.0,2,1.0,35.70770491803278,0.0
1479,2.0,2,1.0,-69.40196721311476,0.0
1480,2.0,2,1.0,-100.0,0.0
1481,2.0,2,1.0,77.41573770491803,0.0
1482,2.0,2,1.0,-8.205901639344276,0.0
1483,2.0,2,1.0,96.35737704918031,0.0
1484,2.0,2,1.0,-89.61852459016393,0.0
1485,2.0,2,1.0,70.31262295081967,0.0
1486,2.0,2,1.0,81.96901639344262,0.0
1487,2.0,2,1.0,44.26786885245901,0.0
1488,2.0,2,1.0,59.749016393442616,0.0
1489,2.0,2,1.0,85.4295081967213,0.0
1490,2.0,2,1.0,-53.01016393442624,0.0
1491,2.0,2,1.0,57.199180327868845,0.0
1492,2.0,2,1.0,78.14426229508196,0.0
1493,2.0,2,1.0,-66.85213114754099,0.0
1494,2.0,2,1.0,-48.27475409836066,0.0
1495,2.0,2,1.0,-86.88655737704919,0.0
1496,2.0,2,1.0,-50.82459016393443,0.0
1497,2.0,2,1.0,12.941311475409835,0.0
1498,2.0,2,1.0,45.542786885245896,0.0
1499,2.0,2,1.0,-49.91393442622952,0.0
1500,2.0,2,1.0,75.59442622950819,0.0
1501,2.0,2,1.0,-69.03770491803279,0.0
1502,2.0,2,1.0,-37.71114754098362,0.0
1503,2.0,2,1.0,-25.144098360655747,0.0
1504,2.0,2,1.0,-58.29196721311476,0.0
1505,2.0,2,1.0,51.91737704918032,0.0
1506,2.0,2,1.0,36.25409836065573,0.0
1507,2.0,2,1.0,-57.017049180327874,0.0
1508,2.0,2,1.0,92.71475409836064,0.0
1509,2.0,2,1.0,71.22327868852459,0.0
1510,2.0,2,1.0,13.123442622950817,0.0
1511,2.0,2,1.0,-24.051311475409847,0.0
1512,2.0,2,1.0,-26.96540983606559,0.0
1513,2.0,2,1.0,-1.1027868852459193,0.0
1514,2.0,2,1.0,-59.20262295081967,0.0
1515,2.0,2,1.0,6.202459016393441,0.0
1516,2.0,2,1.0,-33.34,0.0
1517,2.0,2,1.0,26.601147540983604,0.0
1518,2.0,2,1.0,50.64245901639343,0.0
1519,2.0,2,1.0,19.86229508196721,0.0
1520,2.0,2,1.0,11.12,0.0
1521,2.0,2,1.0,-94.71819672131147,0.0
1522,2.0,2,1.0,97.81442622950819,0.0
1523,2.0,2,1.0,36.618360655737696,0.0
1524,2.0,2,1.0,98.72508196721311,0.0
1525,2.0,2,1.0,87.43295081967213,0.0
1526,2.0,2,1.0,-11.120000000000005,0.0
1527,2.0,2,1.0,-47.54622950819673,0.0
1528,2.0,2,1.0,-87.7972131147541,0.0
1529,2.0,2,1.0,-10.027213114754105,0.0
1530,2.0,2,1.0,70.85901639344262,0.0
1531,2.0,2,1.0,-94.35393442622951,0.0
1532,2.0,2,1.0,34.25065573770491,0.0
1533,2.0,2,1.0,-39.53245901639345,0.0
1534,2.0,2,1.0,-92.1683606557377,0.0
1535,2.0,2,1.0,32.06508196721311,0.0
1536,2.0,2,1.0,-25.872622950819675,0.0
1537,2.0,2,1.0,98.17868852459016,0.0
1538,2.0,2,1.0,19.68016393442623,0.0
1539,2.0,2,1.0,28.240327868852457,0.0
1540,2.0,2,1.0,-77.59786885245902,0.0
1541,2.0,2,1.0,-60.47754098360656,0.0
1542,2.0,2,1.0,43.35721311475409,0.0
1543,2.0,2,1.0,-30.972295081967218,0.0
1544,2.0,2,1.0,68.30918032786884,0.0
1545,2.0,2,1.0,24.4155737704918,0.0
1546,2.0,2,1.0,-6.748852459016405,0.0
1547,2.0,2,1.0,33.886393442622946,0.0
1548,2.0,2,1.0,67.58065573770492,0.0
1549,2.0,2,1.0,-25.690491803278704,0.0
1550,2.0,2,1.0,-51.37098360655738,0.0
1551,2.0,2,1.0,-28.604590163934432,0.0
1552,2.0,2,1.0,80.51196721311474,0.0
1553,2.0,2,1.0,81.0583606557377,0.0
1554,2.0,2,1.0,33.339999999999996,0.0
1555,2.0,2,1.0,-19.13377049180329,0.0
1556,2.0,2,1.0,58.291967213114745,0.0
1557,2.0,2,1.0,40.9895081967213,0.0
1558,2.0,2,1.0,24.597704918032786,0.0
1559,2.0,2,1.0,-46.999836065573774,0.0
1560,2.0,2,1.0,-8.752295081967219,0.0
1561,2.0,2,1.0,7.113114754098359,0.0
1562,2.0,2,1.0,-35.52557377049182,0.0
1563,2.0,2,1.0,-93.07901639344263,0.0
1564,2.0,2,1.0,5.4739344262295075,0.0
1565,2.0,2,1.0,-54.4672131147541,0.0
1566,2.0,2,1.0,9.11655737704918,0.0
1567,2.0,2,1.0,89.07213114754097,0.0
1568,2.0,2,1.0,-97.99655737704919,0.0
1569,2.0,2,1.0,-62.84524590163935,0.0
1570,2.0,2,1.0,-69.76622950819673,0.0
1571,2.0,2,1.0,17.676721311475408,0.0
1572,2.0,2,1.0,64.12016393442623,0.0
1573,2.0,2,1.0,-70.67688524590164,0.0
1574,2.0,2,1.0,-6.384590163934433,0.0
1575,2.0,2,1.0,-78.14426229508197,0.0
1576,2.0,2,1.0,47.54622950819672,0.0
1577,2.0,2,1.0,69.9483606557377,0.0
1578,2.0,2,1.0,32.24721311475409,0.0
1579,2.0,2,1.0,-99.45360655737704,0.0
1580,2.0,2,1.0,-16.219672131147547,0.0
1581,2.0,2,1.0,-65.75934426229509,0.0
1582,2.0,2,1.0,-36.98262295081968,0.0
1583,2.0,2,1.0,77.23360655737704,0.0
1584,2.0,2,1.0,-60.29540983606558,0.0
1585,2.0,2,1.0,-61.752459016393445,0.0
1586,2.0,2,1.0,-32.06508196721312,0.0
1587,2.0,2,1.0,22.594262295081965,0.0
1588,2.0,2,1.0,-89.43639344262296,0.0
1589,2.0,2,1.0,48.821147540983596,0.0
1590,2.0,2,1.0,-73.4088524590164,0.0
1591,2.0,2,1.0,73.2267213114754,0.0
1592,2.0,2,1.0,-9.480819672131162,0.0
1593,2.0,2,1.0,73.40885245901639,0.0
1594,2.0,2,1.0,-9.11655737704919,0.0
1595,2.0,2,1.0,-8.02377049180329,0.0
1596,2.0,2,1.0,82.33327868852459,0.0
1597,2.0,2,1.0,-64.84868852459016,0.0
1598,2.0,2,1.0,-60.113278688524595,0.0
1599,2.0,2,1.0,-80.87622950819673,0.0
1600,2.0,2,1.0,3.470491803278688,0.0
1601,2.0,2,1.0,-96.7216393442623,0.0
1602,2.0,2,1.0,-34.4327868852459,0.0
1603,2.0,2,1.0,89.80065573770491,0.0
1604,2.0,2,1.0,10.027213114754097,0.0
1605,2.0,2,1.0,-8.934426229508205,0.0
1606,2.0,2,1.0,-28.05819672131149,0.0
1607,2.0,2,1.0,-2.5598360655737764,0.0
1608,2.0,2,1.0,-15.126885245901647,0.0
1609,2.0,2,1.0,-61.93459016393443,0.0
1610,2.0,2,1.0,-39.89672131147542,0.0
1611,2.0,2,1.0,69.03770491803279,0.0
1612,2.0,2,1.0,22.77639344262295,0.0
1613,2.0,2,1.0,-91.62196721311476,0.0
1614,2.0,2,1.0,34.068524590163925,0.0
1615,2.0,2,1.0,-40.80737704918033,0.0
1616,2.0,2,1.0,-60.659672131147545,0.0
1617,2.0,2,1.0,-11.848524590163947,0.0
1618,2.0,2,1.0,-83.97245901639344,0.0
1619,2.0,2,1.0,-72.31606557377049,0.0
1620,2.0,2,1.0,-79.05491803278689,0.0
1621,2.0,2,1.0,-36.07196721311476,0.0
1622,2.0,2,1.0,29.150983606557375,0.0
1623,2.0,2,1.0,88.70786885245901,0.0
1624,2.0,2,1.0,93.62540983606557,0.0
1625,2.0,2,1.0,30.061639344262293,0.0
1626,2.0,2,1.0,64.48442622950819,0.0
1627,2.0,2,1.0,-87.43295081967213,0.0
1628,2.0,2,1.0,91.25770491803279,0.0
1629,2.0,2,1.0,-81.60475409836066,0.0
1630,2.0,2,1.0,14.944754098360654,0.0
1631,2.0,2,1.0,-52.09950819672132,0.0
1632,2.0,2,1.0,-90.71131147540984,0.0
1633,2.0,2,1.0,-4.7454098360655905,0.0
1634,2.0,2,1.0,-63.57377049180328,0.0
1635,2.0,2,1.0,-39.71459016393443,0.0
1636,2.0,2,1.0,44.632131147540974,0.0
1637,2.0,2,1.0,-14.762622950819676,0.0
1638,2.0,2,1.0,-53.92081967213115,0.0
1639,2.0,2,1.0,52.0995081967213,0.0
1640,2.0,2,1.0,99.63573770491803,0.0
1641,2.0,2,1.0,-43.90360655737705,0.0
1642,2.0,2,1.0,-14.944754098360661,0.0
1643,2.0,2,1.0,-70.13049180327869,0.0
1644,2.0,2,1.0,82.51540983606557,0.0
1645,2.0,2,1.0,38.43967213114753,0.0
1646,2.0,2,1.0,-82.87967213114754,0.0
1647,2.0,2,1.0,55.55999999999999,0.0
1648,2.0,2,1.0,1.4670491803278687,0.0
1649,2.0,2,1.0,-81.42262295081967,0.0
1650,2.0,2,1.0,-40.44311475409837,0.0
1651,2.0,2,1.0,-95.44672131147541,0.0
1652,2.0,2,1.0,-75.41229508196722,0.0
1653,2.0,2,1.0,-38.07540983606558,0.0
1654,2.0,2,1.0,-32.611475409836075,0.0
1655,2.0,2,1.0,-44.45000000000001,0.0
1656,2.0,2,1.0,-19.86229508196722,0.0
1657,2.0,2,1.0,-51.1888524590164,0.0
1658,2.0,2,1.0,41.17163934426229,0.0
1659,2.0,2,1.0,-14.398360655737719,0.0
1660,2.0,2,1.0,70.13049180327869,0.0
1661,2.0,2,1.0,-5.291803278688533,0.0
1662,2.0,2,1.0,26.236885245901636,0.0
1663,2.0,2,1.0,82.1511475409836,0.0
1664,2.0,2,1.0,15.30901639344262,0.0
1665,2.0,2,1.0,-24.59770491803279,0.0
1666,2.0,2,1.0,79.78344262295082,0.0
1667,2.0,2,1.0,-65.94147540983607,0.0
1668,2.0,2,1.0,72.31606557377049,0.0
1669,2.0,2,1.0,-31.154426229508204,0.0
1670,2.0,2,1.0,91.80409836065573,0.0
1671,2.0,2,1.0,-32.79360655737706,0.0
1672,2.0,2,1.0,66.30573770491803,0.0
1673,2.0,2,1.0,-1.4670491803278765,0.0
1674,2.0,2,1.0,-80.69409836065574,0.0
1675,2.0,2,1.0,25.690491803278686,0.0
1676,2.0,2,1.0,-34.61491803278689,0.0
1677,2.0,2,1.0,-98.36081967213114,0.0
1678,2.0,2,1.0,41.900163934426224,0.0
1679,2.0,2,1.0,-84.33672131147542,0.0
1680,2.0,2,1.0,86.70442622950819,0.0
1681,2.0,2,1.0,-16.58393442622952,0.0
1682,2.0,2,1.0,94.90032786885246,0.0
1683,2.0,2,1.0,14.216229508196719,0.0
1684,2.0,2,1.0,-92.71475409836066,0.0
1685,2.0,2,1.0,-55.19573770491804,0.0
1686,2.0,2,1.0,48.09262295081967,0.0
1687,2.0,2,1.0,46.45344262295081,0.0
1688,2.0,2,1.0,-63.755901639344266,0.0
1689,2.0,2,1.0,-68.12704918032787,0.0
1690,2.0,2,1.0,96.17524590163934,0.0
1691,2.0,2,1.0,4.745409836065573,0.0
1692,2.0,2,1.0,0.9206557377049179,0.0
1693,2.0,2,1.0,-43.175081967213124,0.0
1694,2.0,2,1.0,-46.817704918032796,0.0
1695,2.0,2,1.0,-55.377868852459024,0.0
1696,2.0,2,1.0,-13.669836065573776,0.0
1697,2.0,2,1.0,-94.17180327868853,0.0
1698,2.0,2,1.0,-35.161311475409846,0.0
1699,2.0,2,1.0,20.408688524590165,0.0
1700,2.0,2,1.0,-78.69065573770492,0.0
1701,2.0,2,1.0,25.144098360655736,0.0
1702,2.0,2,1.0,66.12360655737704,0.0
1703,2.0,2,1.0,34.432786885245896,0.0
1704,2.0,2,1.0,65.94147540983606,0.0
1705,2.0,2,1.0,83.79032786885246,0.0
1706,2.0,2,1.0,-22.230000000000004,0.0
1707,2.0,2,1.0,49.9139344262295,0.0
1708,2.0,2,1.0,74.86590163934426,0.0
1709,2.0,2,1.0,38.62180327868852,0.0
1710,2.0,2,1.0,-47.18196721311476,0.0
1711,2.0,2,1.0,40.44311475409835,0.0
1712,2.0,2,1.0,7.477377049180327,0.0
1713,2.0,2,1.0,-56.28852459016394,0.0
1714,2.0,2,1.0,-48.456885245901645,0.0
1715,2.0,2,1.0,-27.876065573770504,0.0
1716,2.0,2,1.0,23.86918032786885,0.0
1717,2.0,2,1.0,-85.97590163934426,0.0
1718,2.0,2,1.0,35.16131147540983,0.0
1719,2.0,2,1.0,70.49475409836066,0.0
1720,2.0,2,1.0,-41.71803278688525,0.0
1721,2.0,2,1.0,88.52573770491803,0.0
1722,2.0,2,1.0,-93.98967213114754,0.0
1723,2.0,2,1.0,91.0755737704918,0.0
1724,2.0,2,1.0,-48.09262295081968,0.0
1725,2.0,2,1.0,-37.893278688524596,0.0
1726,2.0,2,1.0,95.26459016393441,0.0
1727,2.0,2,1.0,94.71819672131147,0.0
1728,2.0,2,1.0,86.88655737704917,0.0
1729,2.0,2,1.0,14.034098360655737,0.0
1730,2.0,2,1.0,-58.474098360655745,0.0
1731,2.0,2,1.0,-81.05836065573772,0.0
1732,2.0,2,1.0,4.56327868852459,0.0
1733,2.0,2,1.0,-44.814262295081974,0.0
1734,2.0,2,1.0,-63.02737704918033,0.0
1735,2.0,2,1.0,63.93803278688524,0.0
1736,2.0,2,1.0,-88.89,0.0
1737,2.0,2,1.0,-41.90016393442624,0.0
1738,2.0,2,1.0,16.21967213114754,0.0
1739,2.0,2,1.0,9.845081967213114,0.0
1740,2.0,2,1.0,-96.53950819672131,0.0
1741,2.0,2,1.0,-2.0134426229508335,0.0
1742,2.0,2,1.0,2.0134426229508193,0.0
1743,2.0,2,1.0,-18.587377049180333,0.0
1744,2.0,2,1.0,-82.1511475409836,0.0
1745,2.0,2,1.0,-75.95868852459017,0.0
1746,2.0,2,1.0,26.78327868852459,0.0
1747,2.0,2,1.0,75.23016393442623,0.0
1748,2.0,2,1.0,-15.673278688524604,0.0
1749,2.0,2,1.0,-36.800491803278696,0.0
1750,2.0,2,1.0,-14.580491803278704,0.0
1751,2.0,2,1.0,98.36081967213114,0.0
1752,2.0,2,1.0,-63.93803278688525,0.0
1753,2.0,2,1.0,-46.63557377049181,0.0
1754,2.0,2,1.0,-85.24737704918033,0.0
1755,2.0,2,1.0,-65.5772131147541,0.0
1756,2.0,2,1.0,47.728360655737696,0.0
1757,2.0,2,1.0,-75.5944262295082,0.0
1758,2.0,2,1.0,96.72163934426229,0.0
1759,2.0,2,1.0,7.295245901639343,0.0
1760,2.0,2,1.0,-96.35737704918033,0.0
1761,2.0,2,1.0,17.312459016393444,0.0
1762,2.0,2,1.0,25.508360655737704,0.0
1763,2.0,2,1.0,-49.36754098360657,0.0
1764,2.0,2,1.0,64.30229508196722,0.0
1765,2.0,2,1.0,-38.62180327868853,0.0
1766,2.0,2,1.0,-73.04459016393443,0.0
1767,2.0,2,1.0,0.01,0.0
1768,2.0,2,1.0,97.6322950819672,0.0
1769,2.0,2,1.0,-26.05475409836066,0.0
1770,2.0,2,1.0,-67.58065573770492,0.0
1771,2.0,2,1.0,4.927540983606557,0.0
1772,2.0,2,1.0,10.209344262295081,0.0
1773,2.0,2,1.0,-94.90032786885246,0.0
1774,2.0,2,1.0,5.8381967213114745,0.0
1775,2.0,2,1.0,-95.08245901639344,0.0
1776,2.0,2,1.0,-91.25770491803279,0.0
1777,2.0,2,1.0,-58.83836065573771,0.0
1778,2.0,2,1.0,0.1921311475409836,0.0
1779,2.0,2,1.0,76.86934426229507,0.0
1780,2.0,2,1.0,66.48786885245902,0.0
1781,2.0,2,1.0,57.01704918032786,0.0
1782,2.0,2,1.0,50.82459016393442,0.0
1783,2.0,2,1.0,-89.9827868852459,0.0
1784,2.0,2,1.0,-21.31934426229509,0.0
1785,2.0,2,1.0,10.755737704918031,0.0
1786,2.0,2,1.0,-94.53606557377049,0.0
1787,2.0,2,1.0,-57.19918032786886,0.0
1788,2.0,2,1.0,-44.63213114754099,0.0
1789,2.0,2,1.0,21.137213114754097,0.0
1790,2.0,2,1.0,39.8967213114754,0.0
1791,2.0,2,1.0,62.480983606557366,0.0
1792,2.0,2,1.0,-28.422459016393447,0.0
1793,2.0,2,1.0,-33.15786885245902,0.0
1794,2.0,2,1.0,-4.927540983606562,0.0
1795,2.0,2,1.0,-27.14754098360656,0.0
1796,2.0,2,1.0,58.65622950819671,0.0
1797,2.0,2,1.0,11.302131147540981,0.0
1798,2.0,2,1.0,90.34704918032786,0.0
1799,2.0,2,1.0,15.673278688524588,0.0
1800,2.0,2,1.0,-31.882950819672146,0.0
1801,2.0,2,1.0,-2.1955737704918192,0.0
1802,2.0,2,1.0,12.577049180327867,0.0
1803,2.0,2,1.0,63.573770491803266,0.0
1804,2.0,2,1.0,-19.315901639344276,0.0
1805,2.0,2,1.0,94.53606557377049,0.0
1806,2.0,2,1.0,69.58409836065573,0.0
1807,2.0,2,1.0,-38.439672131147546,0.0
1808,2.0,2,1.0,-44.99639344262296,0.0
1809,2.0,2,1.0,-53.55655737704919,0.0
1810,2.0,2,1.0,-5.473934426229519,0.0
1811,2.0,2,1.0,8.388032786885244,0.0
1812,2.0,2,1.0,-41.35377049180329,0.0
1813,2.0,2,1.0,-60.84180327868853,0.0
1814,2.0,2,1.0,-49.18540983606558,0.0
1815,2.0,2,1.0,59.931147540983595,0.0
1816,2.0,2,1.0,-29.515245901639346,0.0
1817,2.0,2,1.0,59.384754098360645,0.0
1818,2.0,2,1.0,-18.405245901639347,0.0
1819,2.0,2,1.0,-73.77311475409837,0.0
1820,2.0,2,1.0,99.45360655737704,0.0
1821,2.0,2,1.0,36.071967213114746,0.0
1822,2.0,2,1.0,-5.656065573770505,0.0
1823,2.0,2,1.0,19.13377049180328,0.0
1824,2.0,2,1.0,30.608032786885243,0.0
1825,2.0,2,1.0,7.65950819672131,0.0
1826,2.0,2,1.0,94.3539344262295,0.0
1827,2.0,2,1.0,16.948196721311476,0.0
1828,2.0,2,1.0,-53.3744262295082,0.0
1829,2.0,2,1.0,83.2439344262295,0.0
1830,2.0,2,1.0,-76.32295081967213,0.0
1831,2.0,2,1.0,54.28508196721311,0.0
1832,2.0,2,1.0,28.058196721311475,0.0
1833,2.0,2,1.0,43.72147540983606,0.0
1834,2.0,2,1.0,73.77311475409836,0.0
1835,2.0,2,1.0,47.181967213114746,0.0
1836,2.0,2,1.0,54.102950819672124,0.0
1837,2.0,2,1.0,-24.415573770491818,0.0
1838,2.0,2,1.0,6.384590163934425,0.0
1839,2.0,2,1.0,-20.044426229508204,0.0
1840,2.0,2,1.0,23.14065573770492,0.0
1841,2.0,2,1.0,-91.43983606557377,0.0
1842,2.0,2,1.0,-37.16475409836066,0.0
1843,2.0,2,1.0,61.75245901639343,0.0
1844,2.0,2,1.0,48.274754098360646,0.0
1845,2.0,2,1.0,53.010163934426224,0.0
1846,2.0,2,1.0,-95.99311475409836,0.0
1847,2.0,2,1.0,-24.233442622950832,0.0
1848,2.0,2,1.0,93.44327868852459,0.0
1849,2.0,2,1.0,76.50508196721312,0.0
1850,2.0,2,1.0,11.484262295081965,0.0
1851,2.0,2,1.0,81.24049180327869,0.0
1852,2.0,2,1.0,-67.03426229508197,0.0
1853,2.0,2,1.0,-50.27819672131148,0.0
1854,2.0,2,1.0,32.429344262295075,0.0
1855,2.0,2,1.0,-58.65622950819672,0.0
1856,2.0,2,1.0,45.724918032786874,0.0
1857,2.0,2,1.0,28.42245901639344,0.0
1858,2.0,2,1.0,32.793606557377046,0.0
1859,2.0,2,1.0,-22.958524590163947,0.0
1860,2.0,2,1.0,-72.49819672131147,0.0
1861,2.0,2,1.0,-65.39508196721312,0.0
1862,2.0,2,1.0,20.77295081967213,0.0
1863,2.0,2,1.0,-87.61508196721311,0.0
1864,2.0,2,1.0,-53.73868852459017,0.0
1865,2.0,2,1.0,16.583934426229508,0.0
1866,2.0,2,1.0,23.504918032786883,0.0
1867,2.0,2,1.0,-14.216229508196733,0.0
1868,2.0,2,1.0,59.202622950819666,0.0
1869,2.0,2,1.0,-34.25065573770493,0.0
1870,2.0,2,1.0,-75.23016393442623,0.0
1871,2.0,2,1.0,-35.889836065573775,0.0
1872,2.0,2,1.0,-7.113114754098376,0.0
1873,2.0,2,1.0,70.67688524590163,0.0
